Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Characterization
EG12713	b1473	1546288	1547169	EG12713-MONOMER	WELL-CHARACTERIZED
EG12115	b4374	4608646	4609323	EG12115-MONOMER	WELL-CHARACTERIZED
EG12179	b0623	657292	657501	EG12179-MONOMER	WELL-CHARACTERIZED
EG12322	b0129	144577	145017	AGAX-MONOMER	PARTIAL
EG10379	b3430	3568033	3569328	GLUC1PADENYLTRANS-MONOMER	WELL-CHARACTERIZED
EG10506	b1718	1800096	1800638	EG10506-MONOMER	WELL-CHARACTERIZED
G7426	b2756	2879788	2880387	G7426-MONOMER	WELL-CHARACTERIZED
EG10743	b3164	3309033	3311168	EG10743-MONOMER	WELL-CHARACTERIZED
G6706	b1384	1446378	1447283	G6706-MONOMER	WELL-CHARACTERIZED
EG11211	b4155	4382643	4383620	EG11211-MONOMER	WELL-CHARACTERIZED
G6394	b0753	784937	785317	G6394-MONOMER	PARTIAL
G0-16737	b4742	1359177	1359341	MONOMER0-4419	UNCHARACTERIZED
G7101	b2056	2129661	2130878	G7101-MONOMER	WELL-CHARACTERIZED
EG11853	b3888	4077449	4078438	EG11853-MONOMER	PARTIAL
G6440	b0842	883673	884905	CMR-MONOMER	WELL-CHARACTERIZED
G7553	b2989	3138727	3139593	G7553-MONOMER	PARTIAL
G6995	b1811	1894552	1894731	G6995-MONOMER	UNCHARACTERIZED
EG12416	b2092	2172921	2174278	GATC-MONOMER	
G7890	b4263	4488561	4490063	G7890-MONOMER	UNCHARACTERIZED
EG10653	b3365	3494011	3496554	NIRB-MONOMER	WELL-CHARACTERIZED
G0-16717	b4633	565858	566079	G0-16717-MONOMER	
EG11467	b3820	4004230	4004697	EG11467-MONOMER	WELL-CHARACTERIZED
G7695	b3267	3418390	3418611	G7695-MONOMER	PARTIAL
EG11685	b3656	3832219	3834537	EG11685-MONOMER	PARTIAL
EG11419	b2182	2278570	2279760	BCR-MONOMER	WELL-CHARACTERIZED
G7089	b2016	2088304	2089128	G7089-MONOMER	PARTIAL
G7192	b2300	2419234	2419788	G7192-MONOMER	PARTIAL
EG12407	b0828	866568	867533	MONOMER0-3 // MONOMER0-2 // EG12407-MONOMER	WELL-CHARACTERIZED
G6837	b1579	1651512	1652708	G6837-MONOMER	
G7626	b3113	3259721	3260110	G7626-MONOMER	PARTIAL
EG10832	b2565	2701741	2702469	EG10832-MONOMER	PARTIAL
EG11915	b3998	4198790	4199461	EG11915-MONOMER	WELL-CHARACTERIZED
EG10851	b1066	1125562	1126146	EG10851-MONOMER	WELL-CHARACTERIZED
EG12078	b3479	3617015	3617779	NIKD-MONOMER	WELL-CHARACTERIZED
G6902	b1674	1753851	1754477	G6902-MONOMER	PARTIAL
EG11052	b3668	3848634	3850136	PHOSPHO-UHPB // UHPB-MONOMER	WELL-CHARACTERIZED
G6889	b1649	1726023	1726622	G6889-MONOMER	WELL-CHARACTERIZED
EG11824	b3009	3153563	3154222	EG11824-MONOMER	WELL-CHARACTERIZED
G6483	b0941	1001807	1002877	G6483-MONOMER	PARTIAL
EG10057	b1901	1985139	1986128	ARAF-MONOMER	WELL-CHARACTERIZED
G0-8862	b4418	1146589	1146757	SRAB-RNA	UNCHARACTERIZED
EG50008	b4236	4459488	4459855		
EG12142	b2796	2928229	2929518	SDAC-MONOMER	WELL-CHARACTERIZED
EG12220	b3474	3611865	3612914	EG12220-MONOMER	PARTIAL
G7659	b3192	3337256	3337891	G7659-MONOMER	PARTIAL
EG10537	b3455	3593439	3594206	LIVG-MONOMER	WELL-CHARACTERIZED
G6591	b1147	1203268	1203825	G6591-MONOMER	UNCHARACTERIZED
G6800	b1513	1601490	1603025	YDEX-MONOMER	PARTIAL
G6884	b1644	1721264	1722121	G6884-MONOMER	PARTIAL
EG11936	b4057	4270658	4271014	EG11936-MONOMER	UNCHARACTERIZED
G6321	b0573	597131	597463	G6321-MONOMER	WELL-CHARACTERIZED
EG10429	b3805	3989825	3990766	OHMETHYLBILANESYN-MONOMER	WELL-CHARACTERIZED
G6135	b0260	275325	276728	B0260-MONOMER	WELL-CHARACTERIZED
EG10768	b0242	260388	261491	GLUTKIN-MONOMER	WELL-CHARACTERIZED
EG12380	b3415	3546559	3547875	GNTT-MONOMER	WELL-CHARACTERIZED
G0-17039	b4793	3720400	3720471	MONOMER0-4505	UNCHARACTERIZED
EG10612	b4351	4586949	4587863	EG10612-MONOMER	WELL-CHARACTERIZED
G0-10241	b4565	4530255	4530533	MONOMER0-2121	PARTIAL
G6935	b1730	1812329	1813132	G6935-MONOMER	UNCHARACTERIZED
EG11309	b1406	1474221	1475081	EG11309-MONOMER	WELL-CHARACTERIZED
EG10326	b0048	49823	50302	DIHYDROFOLATEREDUCT-MONOMER	WELL-CHARACTERIZED
G6115	b0231	250898	251953	G6115-MONOMER	WELL-CHARACTERIZED
G6522	b1011	1072171	1072863	G6522-MONOMER	WELL-CHARACTERIZED
G6890	b1650	1726659	1727756	G6890-MONOMER	WELL-CHARACTERIZED
G7717	b3351	3480607	3481161	G7717-MONOMER	PARTIAL
EG10330	b4154	4380510	4382318	FUM-FLAVO	WELL-CHARACTERIZED
EG10570	b0168	188712	189506	EG10570-MONOMER	PARTIAL
G6627	b1200	1249768	1250838	G6627-MONOMER	WELL-CHARACTERIZED
EG10867	b3319	3451681	3452286	EG10867-MONOMER	WELL-CHARACTERIZED
EG11020	b1363	1423782	1425239	TRKG-MONOMER	WELL-CHARACTERIZED
EG10918	b3316	3450248	3450526	EG10918-MONOMER	WELL-CHARACTERIZED
G6753	b1442	1513831	1514772	YDCU-MONOMER	PARTIAL
G7437	b2771	2896533	2897870	B2771-MONOMER	PARTIAL
EG11242	b0898	945871	947019	YCAD-MONOMER	PARTIAL
EG11427	b2935	3079644	3081635	TRANSKETOI-MONOMER	WELL-CHARACTERIZED
EG12154	b1353	1418671	1419159	EG12154-MONOMER	PARTIAL
EG11965	b3601	3775572	3776159	PD00369	PARTIAL
EG10018	b3252	3401392	3403332	EG10018-MONOMER	PARTIAL
EG30069	b3123	3270216	3270592	RNPB-RNA	WELL-CHARACTERIZED
EG11064	b3813	3997983	4000145	EG11064-MONOMER	WELL-CHARACTERIZED
EG12329	b0148	162105	164534	EG12329-MONOMER	PARTIAL
EG12082	b2288	2404629	2405072	NUOA-MONOMER	WELL-CHARACTERIZED
EG12703	b1003	1066864	1067091	EG12703-MONOMER	UNCHARACTERIZED
G0-10584	b4588	572368	572469	MONOMER0-2813	UNCHARACTERIZED
G0-17106	b4831	533629	533863	RNA0-424	PARTIAL
EG10067	b0273	289301	290305	CHAINF-MONOMER	WELL-CHARACTERIZED
G0-17013	b4767	391592	391648	MONOMER0-4480	UNCHARACTERIZED
G0-16635		2470472	2470665	RNA0-387	PARTIAL
G7665	b3200	3343380	3343937	YHBN-MONOMER	WELL-CHARACTERIZED
EG11671	b2223	2324756	2326078	EG11671-MONOMER	PARTIAL
G7585	b3046			G7585-MONOMER	
G7244	b2381	2500383	2501117	MONOMER0-4288 // G7244-MONOMER	WELL-CHARACTERIZED
G7878	b4247	4472513	4472845		
EG11599	b1532	1619989	1620207	EG11599-MONOMER	PARTIAL
G6794	b1504	1588309	1588839	G6794-MONOMER	PARTIAL
EG10216	b2317	2434082	2434741	EG10216-MONOMER	PARTIAL
EG12258	b3531	3689155	3690261	EG12258-MONOMER	PARTIAL
EG10854	b0633	664102	665190	EG10854-MONOMER	PARTIAL
EG10152	b0765	796554	797612	MODC-MONOMER	WELL-CHARACTERIZED
G6606	b1166	1216369	1216635	G6606-MONOMER	WELL-CHARACTERIZED
G6263	b0487	513993	514400	G6263-MONOMER	WELL-CHARACTERIZED
G6975	b1789	1874352	1874798	G6975-MONOMER	UNCHARACTERIZED
EG10499	b0078	87357	87848	ACETOLACTSYNIII-HCHAIN-MONOMER	WELL-CHARACTERIZED
G6612	b1172	1222644	1222988	G6612-MONOMER	UNCHARACTERIZED
EG12136	b2077	2161464	2162879	B2077-MONOMER	PARTIAL
EG11868	b3904	4095979	4097448	RHAMNULOKIN-MONOMER	WELL-CHARACTERIZED
G0-9608	b4424	1270393	1270460	RNA0-163	PARTIAL
EG10632	b0677	701603	702751	NAG6PDEACET-MONOMER	WELL-CHARACTERIZED
EG10192	b2414	2532409	2533380	ACSERLYA-MONOMER	WELL-CHARACTERIZED
EG12295	b3611	3784584	3785015	EG12295-MONOMER	PARTIAL
EG12399	b1198	1247696	1249114	EG12399-MONOMER	WELL-CHARACTERIZED
G0-17038	b4792	3640643	3640696	MONOMER0-4504	UNCHARACTERIZED
G7439	b4463	2897964	2899418	G7439-MONOMER	PARTIAL
EG12308	b2561	2698759	2699607	EG12308-MONOMER	PARTIAL
G7202	b2331	2448606	2449157	G7202-MONOMER	WELL-CHARACTERIZED
EG12421	b0803	838190	838456	EG12421-MONOMER	UNCHARACTERIZED
EG11045	b3831	4016431	4017192	URPHOS-MONOMER	WELL-CHARACTERIZED
G8202	b0013	11382	11786	G8202-MONOMER	UNCHARACTERIZED
EG11995	b2118	2200279	2203911	EG11995-MONOMER	UNCHARACTERIZED
EG10447	b2020	2091097	2092401	HISTDEHYD-MONOMER	WELL-CHARACTERIZED
G7091	b2028	2098447	2099613	UGD-MONOMER	WELL-CHARACTERIZED
EG10595	b4171	4399252	4400202	EG10595-MONOMER	WELL-CHARACTERIZED
G6567	b1107	1164095	1165120	G6567-MONOMER	WELL-CHARACTERIZED
G6081	b0005	5234	5530	G6081-MONOMER	UNCHARACTERIZED
EG11319	b1236	1291457	1292365	GLUC1PURIDYLTRANS-MONOMER	WELL-CHARACTERIZED
EG10517	b0694	721056	721733	PHOSPHO-KDPE // KDPE-MONOMER	WELL-CHARACTERIZED
G7927	b4330	4559997	4560680	G7927-MONOMER	UNCHARACTERIZED
G6458	b0874	913958	914857	G6458-MONOMER	WELL-CHARACTERIZED
EG11326	b0337	356171	357454	CYTDEAM-MONOMER	WELL-CHARACTERIZED
G7201	b2326	2444203	2444751	G7201-MONOMER	WELL-CHARACTERIZED
G6944	b1748	1830762	1831982	SUCCORNTRANSAM-MONOMER	WELL-CHARACTERIZED
G6793	b1503	1587793	1588296	G6793-MONOMER	PARTIAL
EG10417	b0849	890496	890753	GLUTAREDOXIN-MONOMER // RED-GLUTAREDOXIN	WELL-CHARACTERIZED
EG11801	b2994	3141286	3142989	HYBC-MONOMER	WELL-CHARACTERIZED
G6141	b0269	283201	285168	G6141-MONOMER	WELL-CHARACTERIZED
G6153	b0282	297381	297791	G6153-MONOMER	PARTIAL
G7891	b4264	4490141	4491139	G7891-MONOMER	PARTIAL
EG30112	b1666	1746516	1746592	valW-tRNA	WELL-CHARACTERIZED
G6218	b0366	386207	386974	TAUB-MONOMER	WELL-CHARACTERIZED
EG11971	b2393	2513042	2514244	NUPC-MONOMER	WELL-CHARACTERIZED
EG10147	b1883	1967452	1968501	PHOSPHO-CHEB // CHEB-MONOMER	WELL-CHARACTERIZED
G6476	b0934	994041	994832	YCBM-MONOMER	WELL-CHARACTERIZED
G7399	b2670	2799164	2799613	G7399-MONOMER	WELL-CHARACTERIZED
G7496	b2877	3015160	3015738	G7496-MONOMER	WELL-CHARACTERIZED
G6126	b0251	266110	266553	G6126-MONOMER	PARTIAL
G7883	b4252	4474862	4475314	G7883-MONOMER	PARTIAL
EG10134	b0032	29651	30799	CARBPSYN-SMALL	WELL-CHARACTERIZED
G6266	b0490	515919	516596	YBBL-MONOMER	PARTIAL
EG11394	b3963	4161067	4161771	EG11394-MONOMER	WELL-CHARACTERIZED
G6778	b1484	1558031	1559017	YDDP-MONOMER	PARTIAL
G6282	b0513	540565	541866	G6282-MONOMER	PARTIAL
G0-16600	b4714	1413556	1413734	RNA0-385	PARTIAL
G7620	b3106	3254319	3255020	G7620-MONOMER	UNCHARACTERIZED
EG11241	b0897	944931	945557	EG11241-MONOMER	PARTIAL
G7227	b2358	2472878	2473246	G7227-MONOMER	PARTIAL
G7346	b2562	2699663	2699923	G7346-MONOMER	PARTIAL
EG12576	b4337	4567287	4568519	YJIO-MONOMER	WELL-CHARACTERIZED
EG10626	b0099	111044	111433	EG10626-MONOMER	WELL-CHARACTERIZED
G7656	b3183	3330582	3331754	G7656-MONOMER	WELL-CHARACTERIZED
EG12166	b0920	972622	973401	EG12166-MONOMER	PARTIAL
G7150	b2192	2289065	2290045	MONOMER0-4238	PARTIAL
G6661	b1325	1388930	1389895	G6661-MONOMER	WELL-CHARACTERIZED
G0-16686	b4720	4556574	4556675	MONOMER0-4391	UNCHARACTERIZED
G0-10606	b4620	4239777	4240055	MONOMER0-2828	UNCHARACTERIZED
EG10408	b2551	2684254	2685507	GLYOHMETRANS-MONOMER	WELL-CHARACTERIZED
EG10270	b2566	2702481	2703386	EG10270-MONOMER	WELL-CHARACTERIZED
G6180	b0310	324696	325364	G6180-MONOMER	UNCHARACTERIZED
G6665	b1329	1393227	1394840	G6665-MONOMER	WELL-CHARACTERIZED
G7502	b2883	3025766	3027085	G7502-MONOMER	WELL-CHARACTERIZED
EG12312	b0103	112599	113219	EG12312-MONOMER	WELL-CHARACTERIZED
EG12138	b0193	216179	217003	EG12138-MONOMER	PARTIAL
EG10720	b4097	4318006	4318764	PHNK-MONOMER	PARTIAL
G6326	b0581	606265	607383	G6326-MONOMER	PARTIAL
G0-10583	b4586	238257	238736	MONOMER0-2812	UNCHARACTERIZED
EG11065	b1521	1609229	1610680	ALTRO-OXIDOREDUCT-MONOMER	WELL-CHARACTERIZED
G6374	b0689	715412	715906	G6374-MONOMER	UNCHARACTERIZED
EG11543	b3997	4197716	4198780	UROGENDECARBOX-MONOMER	WELL-CHARACTERIZED
EG11179	b3170	3317554	3318006	EG11179-MONOMER	PARTIAL
EG10654	b3367	3497003	3497809	NIRC-MONOMER	WELL-CHARACTERIZED
EG12517	b4227	4449962	4450918	YTFQ-MONOMER	WELL-CHARACTERIZED
G0-17087	b4812	2654001	2654126	MONOMER0-4540	PARTIAL
EG11473	b3833	4018855	4019610	2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER	WELL-CHARACTERIZED
G7228	b2359	2473604	2473966	G7228-MONOMER	UNCHARACTERIZED
EG10917	b4202	4425839	4426066	EG10917-MONOMER	WELL-CHARACTERIZED
EG12013	b2132	2219692	2221989	EG12013-MONOMER	WELL-CHARACTERIZED
G7056	b1968	2036794	2038152	G7056-MONOMER	WELL-CHARACTERIZED
G7223	b2354	2471077	2471517	G7223-MONOMER	PARTIAL
EG11343	b1053	1114264	1115490	YCEE-MONOMER	WELL-CHARACTERIZED
G6721	b1400	1464471	1465061	G6721-MONOMER	PARTIAL
EG10784	b3727	3909439	3910398	PSTC-MONOMER	WELL-CHARACTERIZED
EG12957	b2388	2508461	2509426	GLUCOKIN-MONOMER	WELL-CHARACTERIZED
EG10879	b3304	3445244	3445597	EG10879-MONOMER	WELL-CHARACTERIZED
G0-10633	b4667	2153349	2153408	MONOMER0-2859	PARTIAL
G0-10545		3186187	3187415	MONOMER0-4258	PARTIAL
EG11705	b3678	3856911	3858404	EG11705-MONOMER	PARTIAL
EG30109	b0744	780765	780840	valT-tRNA	WELL-CHARACTERIZED
EG12328	b0141	156299	156883	EG12328-MONOMER	PARTIAL
EG30037	b2864	2998984	2999057	glyU-tRNA	WELL-CHARACTERIZED
EG12870	b1322	1385511	1386572	EG12870-MONOMER	PARTIAL
EG11286	b3957	4153696	4154847	ACETYLORNDEACET-MONOMER	WELL-CHARACTERIZED
G7622	b4470	3255341	3256651	G7622-MONOMER	WELL-CHARACTERIZED
G7526	b2950	3094100	3095080	G7526-MONOMER	UNCHARACTERIZED
EG12283	b3579	3746094	3747080	EG12283-MONOMER	WELL-CHARACTERIZED
EG11578	b3406	3536812	3537288	EG11578-MONOMER	WELL-CHARACTERIZED
G0-10201	b4616	3853118	3853257	RNA0-282 // RNA0-281	WELL-CHARACTERIZED
G7238	b2375	2493767	2494402	G7238-MONOMER	UNCHARACTERIZED
G6529	b1022	1086521	1087846	G6529-MONOMER	WELL-CHARACTERIZED
EG11926	b4029	4237634	4239730	EG11926-MONOMER	UNCHARACTERIZED
EG10987	b1885	1969383	1970984	TAP-MONOMER	WELL-CHARACTERIZED
G0-10751	b4712	3648063	3648144	RNA0-379	UNCHARACTERIZED
G7029	b1893	1978518	1979021	MONOMER0-4445	UNCHARACTERIZED
G0-17015	b4769	837503	837562	MONOMER0-4507	UNCHARACTERIZED
EG11825	b1464	1534965	1535858	EG11825-MONOMER	UNCHARACTERIZED
G6645	b1298	1361120	1361884	G6645-MONOMER	WELL-CHARACTERIZED
EG10618	b0924	976326	980786	EG10618-MONOMER	WELL-CHARACTERIZED
EG30031	b0664	696430	696504	glnX-tRNA	WELL-CHARACTERIZED
EG11549	b1127	1185844	1187070	EG11549-MONOMER	WELL-CHARACTERIZED
EG11138	b1865	1948180	1948632	H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER	WELL-CHARACTERIZED
G0-10654	b4671	313141	313242	MONOMER0-2881	UNCHARACTERIZED
EG11127	b1259	1315856	1316035	EG11127-MONOMER	PARTIAL
G6871	b1627	1705767	1706348	G6871-MONOMER	WELL-CHARACTERIZED
EG11194	b3654	3828945	3830336	YICE-MONOMER	WELL-CHARACTERIZED
EG12005	b2124	2211726	2212196	EG12005-MONOMER	UNCHARACTERIZED
G0-17120	b4840	104948	105499	RNA0-436	WELL-CHARACTERIZED
EG11570	b0055	57364	58179	EG11570-MONOMER	PARTIAL
EG10048	b0049	50380	51222	EG10048-MONOMER	WELL-CHARACTERIZED
EG10809	b1281	1341921	1342658	OROTPDECARB-MONOMER	WELL-CHARACTERIZED
G6528	b1021	1086106	1086519	G6528-MONOMER	WELL-CHARACTERIZED
EG11160	b2924	3068947	3069807	EG11160-MONOMER	WELL-CHARACTERIZED
G6083	b0016	15445	16557	G6083-MONOMER	PARTIAL
EG10218	b2314	2431022	2431684	EG10218-MONOMER	WELL-CHARACTERIZED
G7464	b2844	2984411	2985592	G7464-MONOMER	WELL-CHARACTERIZED
EG11647	b0185	208621	209580	CARBOXYL-TRANSFERASE-ALPHA-MONOMER	WELL-CHARACTERIZED
G6615	b1178	1227071	1227472	G6615-MONOMER	WELL-CHARACTERIZED
G0-10677	b4699	1409129	1409250	RNA0-349	WELL-CHARACTERIZED
EG12865	b1426	1498651	1498875	EG12865-MONOMER	UNCHARACTERIZED
G6404	b0787	820793	821506	G6404-MONOMER	UNCHARACTERIZED
EG10995	b0452	474301	475161	THIOESTERII-MONOMER	WELL-CHARACTERIZED
EG11086	b0083	91032	91397	EG11086-MONOMER	PARTIAL
EG10778	b1306	1369025	1369384	EG10778-MONOMER	PARTIAL
G0-9961	b4617	3853443	3853556		
G6137	b0263	278814	279162	G6137-MONOMER	
EG12880	b2604	2742383	2743609	EG12880-MONOMER	WELL-CHARACTERIZED
G6155	b0284	298736	300934	G6155-MONOMER	WELL-CHARACTERIZED
G6399	b0769	800759	801811	G6399-MONOMER	PARTIAL
G7789	b4479	3874471	3875160	G7790-MONOMER	WELL-CHARACTERIZED
G0-16727	b4732	408947	409030	MONOMER0-4409	UNCHARACTERIZED
EG12434	b3055	3201207	3201827	EG12434-MONOMER	PARTIAL
G6713	b1392	1456430	1457500	G6713-MONOMER	WELL-CHARACTERIZED
EG11515	b3215	3362112	3362786	EG11515-MONOMER	PARTIAL
EG10003	b2413	2531463	2532224	EG10003-MONOMER	WELL-CHARACTERIZED
EG10322	b1944	2019618	2020082	EG10322-MONOMER	PARTIAL
G7348	b2571	2707798	2708754	G7348-MONOMER	WELL-CHARACTERIZED
EG11859	b3895	4086016	4086849	EG11859-MONOMER	WELL-CHARACTERIZED
EG12688	b1064	1123407	1124054	OX-GLUTAREDOXIN-B // GRXB-MONOMER	WELL-CHARACTERIZED
G7658	b3191	3336963	3337256	G7658-MONOMER	WELL-CHARACTERIZED
G0-16660	b4645	2777972	2777985		
G7418	b2737	2862335	2863501	G7418-MONOMER	PARTIAL
EG30036	b3978	4175673	4175747	glyT-tRNA	WELL-CHARACTERIZED
G7036	b1906	1989251	1989490	G7036-MONOMER	UNCHARACTERIZED
G7049	b1956	2026323	2028017	G7049-MONOMER	WELL-CHARACTERIZED
EG12114	b4375	4609414	4611003	EG12114-MONOMER	WELL-CHARACTERIZED
EG11774	b2284	2400218	2401555	NUOF-MONOMER	WELL-CHARACTERIZED
G7639	b3144	3288814	3291330	G7639-MONOMER	PARTIAL
EG12098	b2594	2735031	2736011	EG12098-MONOMER	WELL-CHARACTERIZED
G7494	b2875	3012614	3014239	G7494-MONOMER	UNCHARACTERIZED
G7083	b2003	2076817	2077038	G7083-MONOMER	UNCHARACTERIZED
G7093	b2042	2113434	2114327	G7093-MONOMER	PARTIAL
EG10012	b0886	927474	929195	CYDC-MONOMER	WELL-CHARACTERIZED
EG11911	b3952	4146258	4147136	EG11911-MONOMER	PARTIAL
EG11773	b2277	2391512	2393041	NUOM-MONOMER	WELL-CHARACTERIZED
EG10598	b1174	1224279	1224545	EG10598-MONOMER	WELL-CHARACTERIZED
EG11230	b4118	4340720	4341628	PD00208	WELL-CHARACTERIZED
G6969	b1783	1866908	1868842	G6969-MONOMER	WELL-CHARACTERIZED
EG11156	b2825	2963153	2963716	EG11156-MONOMER	UNCHARACTERIZED
EG12177	b4137	4365018	4365356	EG12177-MONOMER	WELL-CHARACTERIZED
G8205	b4493	1489713	1490713	G8205-MONOMER	
EG12368	b1859	1943414	1944199	ZNUB-MONOMER	WELL-CHARACTERIZED
EG12209	b0624	657555	657938	EG12209-MONOMER	WELL-CHARACTERIZED
G7630	b3131	3277856	3278665	G7630-MONOMER	WELL-CHARACTERIZED
G7861	b4199	4424516	4424791	G7861-MONOMER	UNCHARACTERIZED
G6300	b0544	568902	570428	G6300-MONOMER	PARTIAL
G0-10701		3067187	3067344	RNA0-363	WELL-CHARACTERIZED
EG11277	b0001	190	255	EG11277-MONOMER	PARTIAL
EG12210	b3620	3794929	3795975	EG12210-MONOMER	WELL-CHARACTERIZED
EG10561	b3416	3547986	3550070	AMYLOMALT-MONOMER	WELL-CHARACTERIZED
EG11432	b2399	2518813	2519205	EG11432-MONOMER	PARTIAL
G6395	b0761	793856	794644	MONOMER0-185	WELL-CHARACTERIZED
EG11084	b0081	89634	90092	EG11084-MONOMER	WELL-CHARACTERIZED
EG10243	b0215	236067	236798	EG10243-MONOMER	WELL-CHARACTERIZED
EG11168	b3061	3206463	3207374	TTDA-MONOMER	WELL-CHARACTERIZED
G6652	b1314	1376034	1376822	G6652-MONOMER	WELL-CHARACTERIZED
G0-8900	b4743	1409308	1409481	MONOMER0-4420	UNCHARACTERIZED
EG12125	b2308	2425230	2425916	HISQ-MONOMER	WELL-CHARACTERIZED
G6562	b1070	1129414	1129830	G6562-MONOMER	WELL-CHARACTERIZED
EG30111	b1665	1746435	1746511	valV-tRNA	WELL-CHARACTERIZED
EG10795	b4006	4205943	4207532	AICARTRANSIMPCYCLO-CPLX	WELL-CHARACTERIZED
G7320	b2512	2637474	2638652	G7320-MONOMER	PARTIAL
G6498	b0964	1027111	1027773	G6498-MONOMER	PARTIAL
EG10782	b3726	3908549	3909439	PSTA-MONOMER	WELL-CHARACTERIZED
EG12159	b0391	408177	408461	EG12159-MONOMER	WELL-CHARACTERIZED
G6886	b1646	1724134	1724655	G6886-MONOMER	WELL-CHARACTERIZED
EG10963	b0121	135598	136464	SPERMIDINESYN-MONOMER	WELL-CHARACTERIZED
EG12069	b2210	2305108	2306754	EG12069-MONOMER	WELL-CHARACTERIZED
EG12232	b3496	3640862	3642331	YHIP-MONOMER	WELL-CHARACTERIZED
EG11537	b1067	1126157	1126804	EG11537-MONOMER	UNCHARACTERIZED
G0-17025	b4779	2347350	2347385	MONOMER0-4491	UNCHARACTERIZED
EG10775	b4160	4389392	4390360	PSD-MONOMER // PHOSPHASERDECARB-BETA-MONOMER // PHOSPHASERDECARB-ALPHA-MONOMER	WELL-CHARACTERIZED
G6168	b0298	315291	315590	G6534-MONOMER	PARTIAL
EG11583	b0507	533916	535697	GLYOCARBOLIG-MONOMER	WELL-CHARACTERIZED
EG10065	b3958	4155001	4156005	N-ACETYLGLUTPREDUCT-MONOMER	WELL-CHARACTERIZED
EG10027	b2296	2413470	2414672	ACETATEKINA-MONOMER	WELL-CHARACTERIZED
G6501	b0967	1028779	1029969	G6501-MONOMER	WELL-CHARACTERIZED
EG12057	b2199	2295583	2296320	CCMC-MONOMER	WELL-CHARACTERIZED
EG30092	b3658	3836222	3836316	selC-tRNA	WELL-CHARACTERIZED
EG12720	b3078	3226234	3227667	YGJI-MONOMER	PARTIAL
EG11624	b0864	903006	903734	ARTP-MONOMER	WELL-CHARACTERIZED
G6441	b0843	884946	885230	G6441-MONOMER	UNCHARACTERIZED
G7371	b2636	2770681	2771124	G7371-MONOMER	UNCHARACTERIZED
EG30023	b3760	3946872	3946948	aspT-tRNA	WELL-CHARACTERIZED
EG11069	b3811	3996287	3997183	EG11069-MONOMER	WELL-CHARACTERIZED
G6474	b0926	983075	983623	G6474-MONOMER	WELL-CHARACTERIZED
G6305	b0549	573084	573374	G6305-MONOMER	PARTIAL
EG11151	b2597	2737154	2737495	EG11151-MONOMER	WELL-CHARACTERIZED
G6147	b0276	291500	292231	G6147-MONOMER	PARTIAL
EG11049	b3451	3589182	3590027	UGPE-MONOMER	WELL-CHARACTERIZED
G0-16655	b4642	2078549	2078677		
G7419	b2738	2863593	2864231	G7419-MONOMER	PARTIAL
EG10015	b2516	2641831	2642844	EG10015-MONOMER	PARTIAL
EG10908	b3230	3377815	3378207	EG10908-MONOMER	WELL-CHARACTERIZED
G7075	b4582			G7075-MONOMER	
EG11672	b2224	2326109	2327293	ACETYL-COA-ACETYLTRANSFER-MONOMER	WELL-CHARACTERIZED
G6993	b1809	1893367	1893711	G6993-MONOMER	PARTIAL
EG10293	b0584	610254	612494	EG10293-MONOMER	WELL-CHARACTERIZED
EG11805	b2990	3139716	3139964	EG11805-MONOMER	WELL-CHARACTERIZED
G0-17048	b4802	4536597	4536695	MONOMER0-4516	UNCHARACTERIZED
G81	b3092	3243329	3244741	UXAC-MONOMER	WELL-CHARACTERIZED
EG12462	b4115	4335694	4337031	YJDE-MONOMER	WELL-CHARACTERIZED
EG10158	b0437	456677	457300	EG10158-MONOMER	WELL-CHARACTERIZED
EG11208	b4017	4220301	4222487	EG11208-MONOMER	PARTIAL
G7128	b2095	2175059	2176321	G7128-MONOMER	PARTIAL
G7358	b2619	2754288	2754764	G7358-MONOMER	WELL-CHARACTERIZED
EG12243	b3516	3664986	3665810	EG12243-MONOMER	WELL-CHARACTERIZED
EG11246	b1333	1397672	1398622	EG11246-MONOMER	WELL-CHARACTERIZED
G7074	b1994	2066305	2067285	G7074-MONOMER	WELL-CHARACTERIZED
EG11770	b0501	528640	529130	EG11770-MONOMER	
EG12105	b2157	2248737	2249618	EG12105-MONOMER	PARTIAL
G6766	b1455	1526940	1527152	G6766-MONOMER	UNCHARACTERIZED
EG12064	b2205	2299565	2300260	NAPG-MONOMER	WELL-CHARACTERIZED
EG10395	b3425	3561497	3561823	EG10395-MONOMER	WELL-CHARACTERIZED
EG13161	b2364	2476694	2477629	PD00297	WELL-CHARACTERIZED
G0-10446	b4525	1390680	1390862	MONOMER0-2668	UNCHARACTERIZED
G7122	b2085	2167989	2168306	G7122-MONOMER	UNCHARACTERIZED
EG12850	b2233	2340417	2344169	EG12850-MONOMER	PARTIAL
EG11799	b2996	3144154	3145140	HYBA-MONOMER	WELL-CHARACTERIZED
EG10661	b2235	2347384	2348514	NRDB-MONOMER	WELL-CHARACTERIZED
G7710	b3332	3462924	3463907	G7710-MONOMER	WELL-CHARACTERIZED
EG11418	b2065	2141634	2142215	DCTP-DEAM-MONOMER	WELL-CHARACTERIZED
