Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Characterization
glyA	b2551	2684254	2685507	serine hydroxymethyltransferase	WELL-CHARACTERIZED
era	b2566	2702481	2703386	30S ribosomal subunit maturation GTPase Era	WELL-CHARACTERIZED
ykgH	b0310	324696	325364	uncharacterized protein YkgH	UNCHARACTERIZED
mppA	b1329	1393227	1394840	murein tripeptide ABC transporter periplasmic binding protein	WELL-CHARACTERIZED
guaD	b2883	3025766	3027085	guanine deaminase	WELL-CHARACTERIZED
coaE	b0103	112599	113219	dephospho-CoA kinase	WELL-CHARACTERIZED
yaeF	b0193	216179	217003	peptidase C92 family protein YaeF	PARTIAL
phnK	b4097	4318006	4318764	carbon-phosphorus lyase ATP-binding protein PhnK	PARTIAL
ybdK	b0581	606265	607383	putative glutamate&mdash;cysteine ligase 2	PARTIAL
ykfM	b4586	238257	238736	uncharacterized protein YkfM	UNCHARACTERIZED
uxaB	b1521	1609229	1610680	tagaturonate reductase	WELL-CHARACTERIZED
ybfP	b0689	715412	715906	lipoprotein YbfP	UNCHARACTERIZED
hemE	b3997	4197716	4198780	uroporphyrinogen decarboxylase	WELL-CHARACTERIZED
rimP	b3170	3317554	3318006	ribosome maturation factor RimP	PARTIAL
nirC	b3367	3497003	3497809	nitrite transporter NirC	WELL-CHARACTERIZED
ytfQ	b4227	4449962	4450918	galactofuranose ABC transporter periplasmic binding protein	WELL-CHARACTERIZED
timP	b4812	2654001	2654126	putative toxic protein TimP	PARTIAL
ubiE	b3833	4018855	4019610	bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and demethylmenaquinone methyltransferase	WELL-CHARACTERIZED
yfdP	b2359	2473604	2473966	CPS-53 (KpLE1) prophage; uncharacterized protein YfdP	UNCHARACTERIZED
rpsR	b4202	4425839	4426066	30S ribosomal subunit protein S18	WELL-CHARACTERIZED
bglX	b2132	2219692	2221989	putative periplasmic glycoside hydrolase	WELL-CHARACTERIZED
hprS	b1968	2036794	2038152	sensor histidine kinase HprS	WELL-CHARACTERIZED
yfdK	b2354	2471077	2471517	CPS-53 (KpLE1) prophage; putative tail fiber assembly protein YfdK	PARTIAL
mdtG	b1053	1114264	1115490	efflux pump MdtG	WELL-CHARACTERIZED
paaY	b1400	1464471	1465061	2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA thioesterase	PARTIAL
pstC	b3727	3909439	3910398	phosphate ABC transporter membrane subunit PstC	WELL-CHARACTERIZED
glk	b2388	2508461	2509426	glucokinase	WELL-CHARACTERIZED
rplR	b3304	3445244	3445597	50S ribosomal subunit protein L18	WELL-CHARACTERIZED
ibsA	b4667	2153349	2153408	toxic peptide IbsA	PARTIAL
insCD5		3186187	3187415	IS2 element transposase InsAB'	PARTIAL
yidJ	b3678	3856911	3858404	putative sulfatase/phosphatase YidJ	PARTIAL
valT	b0744	780765	780840	tRNA-Val(UAC)	WELL-CHARACTERIZED
yadN	b0141	156299	156883	putative fimbrial protein YadN	PARTIAL
glyU	b2864	2998984	2999057	tRNA-Gly(CCC)	WELL-CHARACTERIZED
ycjF	b1322	1385511	1386572	DUF697 domain-containing inner membrane protein YcjF	PARTIAL
argE	b3957	4153696	4154847	acetylornithine deacetylase	WELL-CHARACTERIZED
cyuA	b4470	3255341	3256651	L-cysteine desulfidase	WELL-CHARACTERIZED
yggR	b2950	3094100	3095080	Type II/IV secretion system family protein	UNCHARACTERIZED
yiaO	b3579	3746094	3747080	2,3-diketo-L-gulonate:Na<sup>+</sup> symporter - periplasmic binding protein	WELL-CHARACTERIZED
greB	b3406	3536812	3537288	transcription elongation factor GreB	WELL-CHARACTERIZED
istR	b4616	3853118	3853257	small regulatory RNA IstR-1 // small RNA IstR-2	WELL-CHARACTERIZED
yfdX	b2375	2493767	2494402	protein YfdX	UNCHARACTERIZED
pgaC	b1022	1086521	1087846	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaC	WELL-CHARACTERIZED
yjbH	b4029	4237634	4239730	putative lipoprotein YjbH	UNCHARACTERIZED
tap	b1885	1969383	1970984	methyl-accepting chemotaxis protein Tap	WELL-CHARACTERIZED
agrA	b4712	3648063	3648144	small RNA AgrA	UNCHARACTERIZED
insB5	b1893	1978518	1979021	IS1 protein InsB	UNCHARACTERIZED
ybiE	b4769	837503	837562	protein YbiE	UNCHARACTERIZED
yddE	b1464	1534965	1535858	PF02567 family protein YddE	UNCHARACTERIZED
puuD	b1298	1361120	1361884	&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase	WELL-CHARACTERIZED
mukB	b0924	976326	980786	chromosome partitioning protein MukB	WELL-CHARACTERIZED
glnX	b0664	696430	696504	tRNA-Gln(CUG)	WELL-CHARACTERIZED
pepT	b1127	1185844	1187070	peptidase T	WELL-CHARACTERIZED
nudB	b1865	1948180	1948632	dihydroneopterin triphosphate diphosphatase	WELL-CHARACTERIZED
ykgR	b4671	313141	313242	uncharacterized membrane protein YkgR	UNCHARACTERIZED
yciG	b1259	1315856	1316035	stress-induced bacterial acidophilic repeat motifs-containing protein YciG	PARTIAL
rsxA	b1627	1705767	1706348	SoxR [2Fe-2S] reducing system protein RsxA	WELL-CHARACTERIZED
xanP	b3654	3828945	3830336	xanthine:H+ symporter XanP	WELL-CHARACTERIZED
yehS	b2124	2211726	2212196	DUF1456 domain-containing protein YehS	UNCHARACTERIZED
stfZ	b4840	104948	105499	small antisense RNA StfZ	WELL-CHARACTERIZED
djlA	b0055	57364	58179	co-chaperone protein DjlA	PARTIAL
apaH	b0049	50380	51222	diadenosine tetraphosphatase	WELL-CHARACTERIZED
pyrF	b1281	1341921	1342658	orotidine-5'-phosphate decarboxylase	WELL-CHARACTERIZED
pgaD	b1021	1086106	1086519	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaD	WELL-CHARACTERIZED
mscS	b2924	3068947	3069807	small conductance mechanosensitive channel MscS	WELL-CHARACTERIZED
insL1	b0016	15445	16557	IS186/IS421 family transposase	PARTIAL
dedD	b2314	2431022	2431684	cell division protein DedD	WELL-CHARACTERIZED
yqeF	b2844	2984411	2985592	putative acyltransferase	WELL-CHARACTERIZED
accA	b0185	208621	209580	acetyl-CoA carboxyltransferase subunit &alpha;	WELL-CHARACTERIZED
pliG	b1178	1227071	1227472	inhibitor of g-type lysozyme	WELL-CHARACTERIZED
fnrS	b4699	1409129	1409250	small regulatory RNA FnrS	WELL-CHARACTERIZED
ydcH	b1426	1498651	1498875	DUF465 domain-containing protein YdcH	UNCHARACTERIZED
ybhM	b0787	820793	821506	Bax1-I family protein YbhM	UNCHARACTERIZED
tesB	b0452	474301	475161	acyl-CoA thioesterase II	WELL-CHARACTERIZED
ftsL	b0083	91032	91397	cell division protein FtsL	PARTIAL
pspC	b1306	1369025	1369384	phage shock protein C	PARTIAL
tisA	b4617	3853443	3853556		
afuB	b0263	278814	279162	CP4-6 prophage; ABC transporter membrane protein AfuB	
dgcN	b2604	2742383	2743609	diguanylate cyclase DgcN	WELL-CHARACTERIZED
paoC	b0284	298736	300934	aldehyde dehydrogenase, molybdenum cofactor-binding subunit	WELL-CHARACTERIZED
ybhH	b0769	800759	801811	putative isomerase YbhH	PARTIAL
dgoR	b4479	3874471	3875160	DNA-binding transcriptional regulator DgoR	WELL-CHARACTERIZED
ykiD	b4732	408947	409030	protein YkiD	UNCHARACTERIZED
ygiM	b3055	3201207	3201827	putative signal transduction protein (SH3 domain)	PARTIAL
paaE	b1392	1456430	1457500	phenylacetyl-CoA 1,2-epoxidase, reductase subunit	WELL-CHARACTERIZED
yhcA	b3215	3362112	3362786	putative fimbrial chaperone YhcA	PARTIAL
cysZ	b2413	2531463	2532224	sulfate:H+ symporter	WELL-CHARACTERIZED
fliL	b1944	2019618	2020082	flagellar protein FliL	PARTIAL
rseB	b2571	2707798	2708754	anti-sigma factor stabilizing protein RseB	WELL-CHARACTERIZED
fdhD	b3895	4086016	4086849	sulfurtransferase for molybdenum cofactor sulfuration	WELL-CHARACTERIZED
grxB	b1064	1123407	1124054	oxidized glutaredoxin 2 // reduced glutaredoxin 2	WELL-CHARACTERIZED
mlaB	b3191	3336963	3337256	intermembrane phospholipid transport system protein MlaB	WELL-CHARACTERIZED
psaA	b4645	2777972	2777985		
ygbK	b2737	2862335	2863501	putative 3-oxo-tetronate kinase YgbK	PARTIAL
glyT	b3978	4175673	4175747	tRNA-Gly(UCC)	WELL-CHARACTERIZED
yecH	b1906	1989251	1989490	DUF2492 domain-containing protein YecH	UNCHARACTERIZED
dgcQ	b1956	2026323	2028017	diguanylate cyclase DgcQ	WELL-CHARACTERIZED
prfC	b4375	4609414	4611003	peptide chain release factor RF3	WELL-CHARACTERIZED
nuoF	b2284	2400218	2401555	NADH:quinone oxidoreductase subunit F	WELL-CHARACTERIZED
yraJ	b3144	3288814	3291330	putative fimbrial usher protein YraJ	PARTIAL
rluD	b2594	2735031	2736011	23S rRNA pseudouridine<sup>1911/1915/1917</sup> synthase	WELL-CHARACTERIZED
yqeB	b2875	3012614	3014239	XdhC-CoxI family protein YqeB	UNCHARACTERIZED
yeeT	b2003	2076817	2077038	CP4-44 prophage; DUF987 domain-containing protein YeeT	UNCHARACTERIZED
galF	b2042	2113434	2114327	UTP:glucose-1-phosphate uridylyltransferase, low activity	PARTIAL
cydC	b0886	927474	929195	heme ABC transporter subunit CydC	WELL-CHARACTERIZED
pflC	b3952	4146258	4147136	putative pyruvate formate-lyase 2 activating enzyme PflC	PARTIAL
nuoM	b2277	2391512	2393041	NADH:quinone oxidoreductase subunit M	WELL-CHARACTERIZED
minE	b1174	1224279	1224545	Z-ring positioning protein MinE	WELL-CHARACTERIZED
melR	b4118	4340720	4341628	DNA-binding transcriptional dual regulator MelR	WELL-CHARACTERIZED
yeaG	b1783	1866908	1868842	protein kinase YeaG	WELL-CHARACTERIZED
ppdB	b2825	2963153	2963716	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB	UNCHARACTERIZED
cutA	b4137	4365018	4365356	copper binding protein CutA	WELL-CHARACTERIZED
gapC	b4493	1489713	1490713	glyceraldehyde-3-phosphate dehydrogenase	
znuB	b1859	1943414	1944199	Zn<sup>2+</sup> ABC transporter membrane subunit	WELL-CHARACTERIZED
crcB	b0624	657555	657938	F<sup>-</sup> channel	WELL-CHARACTERIZED
agaR	b3131	3277856	3278665	DNA-binding transcriptional repressor AgaR	WELL-CHARACTERIZED
yjfY	b4199	4424516	4424791	DUF1471 domain-containing protein YjfY	UNCHARACTERIZED
ybcK	b0544	568902	570428	DLP12 prophage; putative recombinase YbcK	PARTIAL
och5		3067187	3067344	small regulatory RNA Och5	WELL-CHARACTERIZED
thrL	b0001	190	255	<i>thr</i> operon leader peptide	PARTIAL
waaF	b3620	3794929	3795975	ADP-heptose&mdash;LPS heptosyltransferase 2	WELL-CHARACTERIZED
malQ	b3416	3547986	3550070	4-&alpha;-glucanotransferase	WELL-CHARACTERIZED
yfeD	b2399	2518813	2519205	putative DNA-binding transcriptional regulator YfeD	PARTIAL
modE	b0761	793856	794644	DNA-binding transcriptional dual regulator ModE	WELL-CHARACTERIZED
mraZ	b0081	89634	90092	DNA-binding transcriptional repressor MraZ	WELL-CHARACTERIZED
dnaQ	b0215	236067	236798	DNA polymerase III subunit &epsilon;	WELL-CHARACTERIZED
ttdA	b3061	3206463	3207374	L(+)-tartrate dehydratase subunit &alpha;	WELL-CHARACTERIZED
ycjR	b1314	1376034	1376822	3-dehydro-D-guloside 4-epimerase	WELL-CHARACTERIZED
ynaL	b4743	1409308	1409481	protein YnaL	UNCHARACTERIZED
hisQ	b2308	2425230	2425916	lysine/arginine/ornithine ABC transporter / histidine ABC transporter, membrane subunit HisQ	WELL-CHARACTERIZED
flgN	b1070	1129414	1129830	flagellar biosynthesis protein FlgN	WELL-CHARACTERIZED
valV	b1665	1746435	1746511	tRNA-Val(GAC)	WELL-CHARACTERIZED
purH	b4006	4205943	4207532	bifunctional AICAR transformylase/IMP cyclohydrolase	WELL-CHARACTERIZED
bamB	b2512	2637474	2638652	outer membrane protein assembly factor BamB	PARTIAL
csgI	b0964	1027111	1027773	curli synthesis inhibitor	PARTIAL
pstA	b3726	3908549	3909439	phosphate ABC transporter membrane subunit PstA	WELL-CHARACTERIZED
ppnP	b0391	408177	408461	nucleoside phosphorylase PpnP	WELL-CHARACTERIZED
sodC	b1646	1724134	1724655	superoxide dismutase (Cu-Zn)	WELL-CHARACTERIZED
speE	b0121	135598	136464	spermidine synthase	WELL-CHARACTERIZED
mqo	b2210	2305108	2306754	malate:quinone oxidoreductase	WELL-CHARACTERIZED
dtpB	b3496	3640862	3642331	dipeptide/tripeptide:H<sup>+</sup> symporter DtpB	WELL-CHARACTERIZED
yceH	b1067	1126157	1126804	DUF480 domain-containing protein YceH	UNCHARACTERIZED
yoaM	b4779	2347350	2347385	protein YoaM	UNCHARACTERIZED
psd	b4160	4389392	4390360	phosphatidylserine decarboxylase proenzyme // phosphatidylserine decarboxylase, &beta; chain // phosphatidylserine decarboxylase, &alpha; chain	WELL-CHARACTERIZED
insE1	b0298	315291	315590	IS3 element protein InsE	PARTIAL
gcl	b0507	533916	535697	glyoxylate carboligase	WELL-CHARACTERIZED
argC	b3958	4155001	4156005	N-acetylglutamylphosphate reductase	WELL-CHARACTERIZED
ackA	b2296	2413470	2414672	acetate kinase	WELL-CHARACTERIZED
rlmI	b0967	1028779	1029969	23S rRNA m<sup>5</sup>C1962 methyltransferase	WELL-CHARACTERIZED
ccmC	b2199	2295583	2296320	cytochrome <i>c</i> maturation protein C	WELL-CHARACTERIZED
selC	b3658	3836222	3836316	tRNA-Sec(UCA)	WELL-CHARACTERIZED
ygjI	b3078	3226234	3227667	putative transporter YgjI	PARTIAL
artP	b0864	903006	903734	L-arginine ABC transporter ATP binding subunit	WELL-CHARACTERIZED
ybjH	b0843	884946	885230	uncharacterized protein YbjH	UNCHARACTERIZED
yfjS	b2636	2770681	2771124	CP4-57 prophage; inner membrane lipoprotein YfjS	UNCHARACTERIZED
aspT	b3760	3946872	3946948	tRNA-Asp(GUC)	WELL-CHARACTERIZED
xerC	b3811	3996287	3997183	site-specific tyrosine recombinase	WELL-CHARACTERIZED
mepK	b0926	983075	983623	peptidoglycan L,D-endopeptidase	WELL-CHARACTERIZED
ybcO	b0549	573084	573374	DLP12 prophage; putative nuclease YbcO	PARTIAL
raiA	b2597	2737154	2737495	ribosome-associated inhibitor A	WELL-CHARACTERIZED
yagJ	b0276	291500	292231	CP4-6 prophage; protein YagJ	PARTIAL
ugpE	b3451	3589182	3590027	<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpE	WELL-CHARACTERIZED
yoeD	b4642	2078549	2078677		
ygbL	b2738	2863593	2864231	putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL	PARTIAL
rodZ	b2516	2641831	2642844	cytoskeleton protein RodZ	PARTIAL
rpsI	b3230	3377815	3378207	30S ribosomal subunit protein S9	WELL-CHARACTERIZED
yoeA	b4582			CP4-44 prophage; TonB-dependent receptor plug domain-containing protein YoeA	
atoB	b2224	2326109	2327293	acetyl-CoA acetyltransferase	WELL-CHARACTERIZED
yoaB	b1809	1893367	1893711	RutC family protein YoaB	PARTIAL
fepA	b0584	610254	612494	ferric enterobactin outer membrane transporter	WELL-CHARACTERIZED
hybG	b2990	3139716	3139964	hydrogenase maturation factor HybG	WELL-CHARACTERIZED
ythB	b4802	4536597	4536695	protein YthB	UNCHARACTERIZED
uxaC	b3092	3243329	3244741	D-glucoronate/D-galacturonate isomerase	WELL-CHARACTERIZED
adiC	b4115	4335694	4337031	arginine:agmatine antiporter	WELL-CHARACTERIZED
clpP	b0437	456677	457300	ATP-dependent Clp protease proteolytic subunit	WELL-CHARACTERIZED
arpA	b4017	4220301	4222487	ankyrin-like regulator	PARTIAL
gatZ	b2095	2175059	2176321	putative tagatose-1,6-bisphosphate aldolase 2 chaperone	PARTIAL
ratA	b2619	2754288	2754764	ribosome association toxin RatA	WELL-CHARACTERIZED
gadX	b3516	3664986	3665810	DNA-binding transcriptional dual regulator GadX	WELL-CHARACTERIZED
uspE	b1333	1397672	1398622	universal stress protein E	WELL-CHARACTERIZED
insH6	b1994	2066305	2067285	CP4-44 prophage; IS<i>5</i> transposase and trans-activator	WELL-CHARACTERIZED
ybbD	b0501	528640	529130	putative uncharacterized protein YbbD	
yeiE	b2157	2248737	2249618	DNA-binding transcriptional dual regulator YeiE	PARTIAL
yncH	b1455	1526940	1527152	DUF5445 domain-containing protein YncH	UNCHARACTERIZED
napG	b2205	2299565	2300260	ferredoxin-type protein NapG	WELL-CHARACTERIZED
glpE	b3425	3561497	3561823	thiosulfate sulfurtransferase GlpE	WELL-CHARACTERIZED
dsdC	b2364	2476694	2477629	DNA-binding transcriptional dual regulator DsdC	WELL-CHARACTERIZED
ymjC	b4525	1390680	1390862	putative uncharacterized protein YmjC	UNCHARACTERIZED
yegR	b2085	2167989	2168306	uncharacterized protein YegR	UNCHARACTERIZED
yfaL	b2233	2340417	2344169	putative autotransporter adhesin YfaL	PARTIAL
hybA	b2996	3144154	3145140	hydrogenase 2 [Fe-S] protein	WELL-CHARACTERIZED
nrdB	b2235	2347384	2348514	ribonucleoside-diphosphate reductase 1 subunit &beta;	WELL-CHARACTERIZED
gspK	b3332	3462924	3463907	type II secretion system minor pseudopilin GspK	WELL-CHARACTERIZED
dcd	b2065	2141634	2142215	dCTP deaminase	WELL-CHARACTERIZED
yhfS	b3376	3504935	3506020	putative aminotransferase YhfS	PARTIAL
napC	b2202	2297657	2298259	periplasmic nitrate reductase cytochrome c protein	PARTIAL
dut	b3640	3813929	3814387	dUTP diphosphatase	WELL-CHARACTERIZED
ubiC	b4039	4252506	4253003	chorismate lyase	WELL-CHARACTERIZED
lysP	b2156	2247063	2248532	lysine:H+ symporter	WELL-CHARACTERIZED
dtd	b3887	4077015	4077452	D-aminoacyl-tRNA deacylase	WELL-CHARACTERIZED
gltP	b4077	4294481	4295794	glutamate/aspartate : H<sup>+</sup> symporter GltP	WELL-CHARACTERIZED
C0293	b4806	1196711	1196782	e14 prophage; small regulatory RNA C0293	WELL-CHARACTERIZED
cusR	b0571	594760	595443	DNA-binding transcriptional activator CusR-phosphorylated // DNA-binding transcriptional activator CusR	WELL-CHARACTERIZED
chbG	b1733	1816386	1817135	chitooligosaccharide monodeacetylase ChbG	WELL-CHARACTERIZED
timR	b4811	2653356	2653455	putative small regulatory RNA TimR	PARTIAL
xdhA	b2866	3000345	3002603	putative xanthine dehydrogenase molybdenum-binding subunit XdhA	WELL-CHARACTERIZED
uspG	b0607	641439	641867	universal stress protein G	WELL-CHARACTERIZED
ydfW	b1567	1647174	1647323	Qin prophage; protein YdfW	UNCHARACTERIZED
intA	b2622	2756159	2757400	CP4-57 prophage; integrase IntA	WELL-CHARACTERIZED
ykgG	b0308	323758	324453	DUF162 domain-containing lactate utilization protein YkgG	PARTIAL
hupA	b4000	4200281	4200553	DNA-binding protein HU-&alpha;	WELL-CHARACTERIZED
bssR	b0836	878248	878631	regulator of biofilm formation	PARTIAL
cpxR	b3912	4104972	4105670	CpxR-phosphorylated // DNA-binding transcriptional dual regulator CpxR	WELL-CHARACTERIZED
yffL	b2443	2560257	2560898	CPZ-55 prophage; uncharacterized protein YffL	UNCHARACTERIZED
ycjN	b1310	1371909	1373201	putative ABC transporter substrate binding lipoprotein YcjN	PARTIAL
ilvE	b3770	3952484	3953413	branched-chain-amino-acid aminotransferase	WELL-CHARACTERIZED
tsgA	b3364	3492568	3493749	putative transporter TsgA	PARTIAL
can	b0126	142008	142670	carbonic anhydrase 2	WELL-CHARACTERIZED
pinR	b1374	1433084	1433674	Rac prophage; putative site-specific recombinase	PARTIAL
mreB	b3251	3400044	3401087	dynamic cytoskeletal protein MreB	PARTIAL
selA	b3591	3759858	3761249	selenocysteine synthase	WELL-CHARACTERIZED
ybeX	b0658	690906	691784	CorC-HlyC family protein YbeX	UNCHARACTERIZED
yghG	b2971	3113067	3113477	outer membrane pilotin	PARTIAL
gspB	b3322	3453508	3453927	type II secretion system protein GspB	WELL-CHARACTERIZED
barA	b2786	2915057	2917813	BarA-<i>N</i>-phospho-L-histidine-861 // BarA-<i>N</i>-phospho-L-histidine-302 // BarA-phospho-L-aspartate-718 // sensor histidine kinase BarA	WELL-CHARACTERIZED
yadW	b4728	176552	176617	protein YadW	UNCHARACTERIZED
marC	b1529	1618243	1618908	inner membrane protein MarC	UNCHARACTERIZED
flgC	b1074	1131438	1131842	flagellar basal-body rod protein FlgC	WELL-CHARACTERIZED
recB	b2820	2952461	2956003	exodeoxyribonuclease V subunit RecB	WELL-CHARACTERIZED
hokC	b4412	16751	16903	small toxic polypeptide HokC	WELL-CHARACTERIZED
ghoT	b4559	4352908	4353081	toxin of the GhoTS toxin-antitoxin system	PARTIAL
mepH	b1655	1734435	1735250	peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase MepH	WELL-CHARACTERIZED
yjbS	b4621	4268809	4269012	uncharacterized protein YjbS	UNCHARACTERIZED
plaR	b3574	3741684	3742532	DNA-binding transcriptional repressor PlaR	WELL-CHARACTERIZED
yhgE	b3402	3530715	3532439	putative transport protein YhgE	PARTIAL
dsbA	b3860	4043418	4044044	thiol:disulfide oxidoreductase - DsbA<sub>oxidized</sub> // thiol:disulfide oxidoreductase DsbA	WELL-CHARACTERIZED
nirD	b3366	3496551	3496877	nitrite reductase (NADH) small subunit	WELL-CHARACTERIZED
araH	b4460	1982554	1983540	arabinose ABC transporter membrane subunit	WELL-CHARACTERIZED
ygcP	b2768	2894196	2894771	putative anti-terminator regulatory protein	PARTIAL
ycgM	b1180	1228079	1228738	oxaloacetate tautomerase	PARTIAL
ubiK	b3042	3184840	3185130	ubiquinone biosynthesis accessory factor UbiK	PARTIAL
ansB	b2957	3099682	3100728	L-asparaginase 2	WELL-CHARACTERIZED
tsx	b0411	431129	432013	nucleoside-specific channel-forming protein Tsx	WELL-CHARACTERIZED
omrB	b4445	2976304	2976385	small regulatory RNA OmrB	WELL-CHARACTERIZED
csgE	b1039	1102152	1102541	curli assembly component CsgE	PARTIAL
relE	b1563	1645346	1645633	Qin prophage; mRNA interferase toxin RelE	WELL-CHARACTERIZED
secY	b3300	3442766	3444097	Sec translocon subunit SecY	WELL-CHARACTERIZED
ftsI	b0084	91413	93179	peptidoglycan DD-transpeptidase FtsI	WELL-CHARACTERIZED
lpxP	b2378	2495645	2496565	palmitoleoyl acyltransferase	WELL-CHARACTERIZED
malM	b4037	4249554	4250474	maltose regulon periplasmic protein	PARTIAL
narZ	b1468	1538850	1542590	nitrate reductase Z subunit &alpha;	WELL-CHARACTERIZED
gfcB	b0986	1048688	1049332	lipoprotein GfcB	PARTIAL
hprR	b1969	2038152	2038823	DNA-binding transcriptional dual regulator HprR-phosphorylated // DNA-binding transcriptional dual regulator HprR	WELL-CHARACTERIZED
malT	b3418	3553085	3555790	DNA-binding transcriptional activator MalT	WELL-CHARACTERIZED
atpH	b3735	3919870	3920403	ATP synthase F<sub>1</sub> complex subunit &delta;	WELL-CHARACTERIZED
ygiQ	b4469	3158927	3161146	radical SAM superfamily protein YgiQ	UNCHARACTERIZED
surA	b0053	53416	54702	chaperone SurA	WELL-CHARACTERIZED
yhjD	b3522	3673362	3674375	putative transporter YhjD	PARTIAL
yjhH	b4298	4524105	4525010	KpLE2 phage-like element; putative 2-dehydro-3-deoxy-D-pentonate aldolase	WELL-CHARACTERIZED
